review_id,product_id,customer_id,country_code,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,total_votes,size_purchased,color_purchased,fit_rating,quality_rating,style_rating,review_status,moderated_by,created_at,updated_at
REV_2024_008266,PROD_000033,CUST_BE_0001692,DE,3,Perfect fit,This item exceeded my expectations. Great quality and fast shipping!,2024-03-24,False,17,42,XL,,true_to_size,5,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008267,PROD_000101,CUST_DE_0000663,DE,4,Runs small,Excellent quality and exactly as described. Will definitely order again.,2024-07-08,True,32,52,,Blue,runs_large,5,,pending,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008268,PROD_000030,CUST_FR_0001043,FR,5,Amazing material,Good value for money. The style is trendy and comfortable to wear.,2024-07-13,False,10,36,,Pink,runs_small,5,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008269,PROD_000031,CUST_DE_0000397,FR,4,Runs small,The material feels cheap and the sizing is off. Disappointed.,2024-02-27,True,33,53,,Blue,,3,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008270,PROD_000206,CUST_NL_0001273,NL,5,Amazing material,Excellent quality and exactly as described. Will definitely order again.,2024-07-21,True,50,47,XL,Black,,1,4,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008271,PROD_000176,CUST_BE_0001721,NL,4,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-08-25,True,6,18,40,Blue,runs_small,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008272,PROD_000072,CUST_FR_0000876,BE,4,Great quality,The material feels cheap and the sizing is off. Disappointed.,2024-07-07,True,9,6,42,Grey,,1,2,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008273,PROD_000173,CUST_DE_0000253,LU,5,Runs small,Perfect fit and beautiful color. Highly recommend this product.,2024-07-13,False,20,37,XS,,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008274,PROD_000151,CUST_FR_0001016,DE,2,Disappointed with quality,Good value for money. The style is trendy and comfortable to wear.,2024-03-30,True,36,39,,,,5,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008275,PROD_000248,CUST_FR_0001069,NL,3,Will buy again,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-10-10,True,36,9,M,White,runs_small,5,1,approved,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008276,PROD_000010,CUST_NL_0001382,BE,4,Perfect fit,Excellent quality and exactly as described. Will definitely order again.,2024-07-22,True,37,4,34,Pink,,4,1,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008277,PROD_000133,CUST_DE_0000422,BE,3,Comfortable wear,Excellent quality and exactly as described. Will definitely order again.,2024-04-29,True,20,7,M,Brown,runs_large,4,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008278,PROD_000191,CUST_DE_0000428,FR,4,Beautiful design,Perfect fit and beautiful color. Highly recommend this product.,2024-03-20,True,7,45,32,Grey,true_to_size,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008279,PROD_000251,CUST_NL_0001372,LU,4,Highly recommended,Excellent quality and exactly as described. Will definitely order again.,2024-04-02,True,40,43,,,true_to_size,,1,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008280,PROD_000191,CUST_FR_0000830,NL,3,Amazing material,Excellent quality and exactly as described. Will definitely order again.,2024-08-15,True,36,48,34,Red,runs_small,,2,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008281,PROD_000063,CUST_NL_0001260,DE,4,Amazing material,The material feels cheap and the sizing is off. Disappointed.,2024-04-07,True,30,40,M,Grey,,2,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008282,PROD_000188,CUST_BE_0001656,BE,4,Good for the price,This item exceeded my expectations. Great quality and fast shipping!,2024-06-01,True,9,49,38,Pink,,4,5,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008283,PROD_000046,CUST_NL_0001504,DE,1,Excellent value,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-01-12,False,29,43,34,,runs_large,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008284,PROD_000146,CUST_NL_0001529,FR,2,Excellent value,Perfect fit and beautiful color. Highly recommend this product.,2024-01-17,True,43,60,S,,,,1,approved,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008285,PROD_000046,CUST_BE_0001782,LU,3,Disappointed with quality,Excellent quality and exactly as described. Will definitely order again.,2024-09-19,True,27,37,L,Grey,true_to_size,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008286,PROD_000259,CUST_BE_0001669,LU,4,Not as expected,This item exceeded my expectations. Great quality and fast shipping!,2024-06-30,True,34,25,,Red,runs_small,,,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008287,PROD_000127,CUST_FR_0000887,BE,4,Good for the price,The material feels cheap and the sizing is off. Disappointed.,2024-08-19,True,44,28,34,,runs_small,3,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008288,PROD_000013,CUST_NL_0001493,BE,4,Amazing material,Runs larger than expected but overall satisfied with the purchase.,2024-01-01,True,29,16,,,true_to_size,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008289,PROD_000150,CUST_DE_0000624,DE,5,Love this product!,Beautiful design but arrived with some loose threads. Still keeping it.,2024-04-03,True,14,48,40,Navy,,3,4,approved,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008290,PROD_000127,CUST_FR_0001123,NL,4,Good for the price,Excellent quality and exactly as described. Will definitely order again.,2024-05-31,False,47,39,XL,Grey,,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008291,PROD_000238,CUST_FR_0000851,FR,1,Perfect fit,Perfect fit and beautiful color. Highly recommend this product.,2024-04-06,True,9,55,XS,,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008292,PROD_000221,CUST_FR_0001001,BE,4,Love this product!,Good value for money. The style is trendy and comfortable to wear.,2024-07-10,True,22,14,34,,,2,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008293,PROD_000167,CUST_FR_0000904,LU,2,Highly recommended,Good value for money. The style is trendy and comfortable to wear.,2024-07-15,False,44,5,,Grey,runs_small,4,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008294,PROD_000126,CUST_LU_0001962,NL,5,Not as expected,Beautiful design but arrived with some loose threads. Still keeping it.,2024-05-23,False,45,10,,Black,runs_small,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008295,PROD_000048,CUST_DE_0000299,NL,3,Excellent value,Excellent quality and exactly as described. Will definitely order again.,2024-07-18,True,15,36,34,Red,,2,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008296,PROD_000250,CUST_DE_0000380,DE,5,Comfortable wear,The material feels cheap and the sizing is off. Disappointed.,2024-05-07,True,8,49,40,Green,,4,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008297,PROD_000112,CUST_DE_0000339,FR,1,Beautiful design,Excellent quality and exactly as described. Will definitely order again.,2024-08-15,True,34,18,L,Navy,,3,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008298,PROD_000093,CUST_NL_0001536,DE,5,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-03-04,True,6,14,,White,runs_large,2,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008299,PROD_000097,CUST_FR_0000865,FR,4,Perfect fit,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-01,True,4,50,40,Red,runs_small,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008300,PROD_000268,CUST_DE_0000164,BE,2,Runs small,Beautiful design but arrived with some loose threads. Still keeping it.,2024-05-04,True,6,1,,Green,,5,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008301,PROD_000225,CUST_FR_0001021,NL,1,Good for the price,Beautiful design but arrived with some loose threads. Still keeping it.,2024-04-14,True,47,16,34,,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008302,PROD_000018,CUST_FR_0000796,DE,4,Beautiful design,Beautiful design but arrived with some loose threads. Still keeping it.,2024-06-28,True,29,18,XS,Red,,2,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008303,PROD_000019,CUST_BE_0001807,FR,4,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-05-10,True,14,9,34,Red,,,,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008304,PROD_000144,CUST_DE_0000570,DE,3,Comfortable wear,Perfect fit and beautiful color. Highly recommend this product.,2024-06-17,False,13,43,S,Black,runs_large,2,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008305,PROD_000112,CUST_DE_0000172,BE,2,Great quality,Excellent quality and exactly as described. Will definitely order again.,2024-06-26,False,49,9,,White,true_to_size,3,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008306,PROD_000216,CUST_FR_0001151,NL,4,Perfect fit,Good value for money. The style is trendy and comfortable to wear.,2024-10-06,True,1,27,,Navy,runs_small,3,1,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008307,PROD_000155,CUST_FR_0000765,NL,2,Good for the price,Beautiful design but arrived with some loose threads. Still keeping it.,2024-05-08,True,49,48,,Navy,runs_small,4,1,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008308,PROD_000120,CUST_DE_0000611,BE,2,Perfect fit,Perfect fit and beautiful color. Highly recommend this product.,2024-06-21,False,50,32,40,Navy,,2,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008309,PROD_000183,CUST_DE_0000695,LU,4,Beautiful design,Good value for money. The style is trendy and comfortable to wear.,2024-07-05,True,3,54,,,,,3,approved,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008310,PROD_000222,CUST_DE_0000177,DE,5,Poor stitching,Perfect fit and beautiful color. Highly recommend this product.,2024-01-02,True,16,30,40,Red,true_to_size,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008311,PROD_000238,CUST_FR_0000975,BE,4,Disappointed with quality,Excellent quality and exactly as described. Will definitely order again.,2024-09-22,True,30,16,,Black,,,,pending,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008312,PROD_000222,CUST_DE_0000362,FR,2,Excellent value,Beautiful design but arrived with some loose threads. Still keeping it.,2024-06-08,True,48,4,42,Brown,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008313,PROD_000097,CUST_DE_0000520,FR,3,Comfortable wear,Excellent quality and exactly as described. Will definitely order again.,2024-05-30,True,6,37,L,,runs_large,2,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008314,PROD_000098,CUST_DE_0000246,NL,4,Love this product!,Beautiful design but arrived with some loose threads. Still keeping it.,2024-09-13,True,14,60,42,,,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008315,PROD_000007,CUST_DE_0000015,FR,5,Great quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-07-23,True,39,23,,Pink,runs_large,3,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008316,PROD_000237,CUST_FR_0000835,DE,5,Love this product!,The material feels cheap and the sizing is off. Disappointed.,2024-03-07,False,23,40,40,Black,true_to_size,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008317,PROD_000028,CUST_BE_0001893,BE,4,Disappointed with quality,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-06-08,True,21,11,XL,Red,,3,3,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008318,PROD_000026,CUST_BE_0001762,DE,4,Runs small,Runs larger than expected but overall satisfied with the purchase.,2024-08-20,True,4,10,,Black,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008319,PROD_000214,CUST_DE_0000499,DE,1,Love this product!,The material feels cheap and the sizing is off. Disappointed.,2024-01-31,False,11,25,,Red,,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008320,PROD_000162,CUST_DE_0000431,FR,3,Great quality,This item exceeded my expectations. Great quality and fast shipping!,2024-03-28,True,2,2,,Red,runs_large,2,2,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008321,PROD_000072,CUST_FR_0000777,DE,4,Excellent value,Good value for money. The style is trendy and comfortable to wear.,2024-05-09,True,27,31,34,Green,true_to_size,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008322,PROD_000177,CUST_DE_0000628,LU,5,Stylish and practical,Beautiful design but arrived with some loose threads. Still keeping it.,2024-06-13,False,24,4,40,Red,runs_large,2,1,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008323,PROD_000233,CUST_DE_0000516,BE,3,Highly recommended,Runs larger than expected but overall satisfied with the purchase.,2024-03-30,True,17,39,XS,White,,4,3,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008324,PROD_000074,CUST_FR_0000782,DE,5,Excellent value,Runs larger than expected but overall satisfied with the purchase.,2024-02-23,True,2,11,S,Navy,runs_small,4,,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008325,PROD_000063,CUST_BE_0001779,NL,3,Not as expected,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-08,True,49,37,,,true_to_size,5,1,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008326,PROD_000130,CUST_BE_0001804,DE,3,Highly recommended,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-22,True,23,44,40,,,,4,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008327,PROD_000031,CUST_NL_0001311,LU,5,Not as expected,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-06-10,False,5,23,36,,,3,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008328,PROD_000155,CUST_BE_0001880,BE,2,Beautiful design,Good value for money. The style is trendy and comfortable to wear.,2024-07-16,False,49,7,,Black,true_to_size,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008329,PROD_000192,CUST_FR_0001187,BE,5,Highly recommended,Excellent quality and exactly as described. Will definitely order again.,2024-07-17,True,39,47,M,Grey,true_to_size,1,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008330,PROD_000245,CUST_LU_0001987,BE,1,Excellent value,Runs larger than expected but overall satisfied with the purchase.,2024-06-05,False,50,7,40,Blue,,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008331,PROD_000261,CUST_BE_0001766,BE,4,Poor stitching,Excellent quality and exactly as described. Will definitely order again.,2024-07-31,True,14,46,,,runs_large,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008332,PROD_000223,CUST_FR_0000935,LU,4,Good for the price,This item exceeded my expectations. Great quality and fast shipping!,2024-01-08,True,40,29,L,Grey,runs_small,2,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008333,PROD_000206,CUST_BE_0001896,DE,3,Comfortable wear,Good value for money. The style is trendy and comfortable to wear.,2024-09-03,False,22,10,,Green,,2,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008334,PROD_000225,CUST_DE_0000207,FR,3,Love this product!,The material feels cheap and the sizing is off. Disappointed.,2024-10-25,True,16,57,XS,Black,,,3,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008335,PROD_000040,CUST_NL_0001252,BE,5,Runs small,The material feels cheap and the sizing is off. Disappointed.,2024-06-11,True,27,19,,,true_to_size,1,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008336,PROD_000183,CUST_BE_0001631,FR,5,Disappointed with quality,This item exceeded my expectations. Great quality and fast shipping!,2024-07-25,True,13,46,,White,runs_large,,2,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008337,PROD_000231,CUST_FR_0001143,BE,1,Good for the price,Perfect fit and beautiful color. Highly recommend this product.,2024-02-23,False,40,38,S,,runs_small,3,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008338,PROD_000091,CUST_DE_0000447,LU,4,Amazing material,Excellent quality and exactly as described. Will definitely order again.,2024-01-08,True,27,16,M,White,true_to_size,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008339,PROD_000179,CUST_BE_0001699,FR,4,Beautiful design,Perfect fit and beautiful color. Highly recommend this product.,2024-10-13,False,17,19,M,Brown,,3,,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008340,PROD_000255,CUST_FR_0000999,NL,4,Perfect fit,Excellent quality and exactly as described. Will definitely order again.,2024-10-04,True,40,28,42,Blue,runs_small,5,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008341,PROD_000128,CUST_DE_0000229,NL,4,Comfortable wear,Excellent quality and exactly as described. Will definitely order again.,2024-05-04,True,4,28,38,Red,,,5,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008342,PROD_000040,CUST_DE_0000630,DE,4,Poor stitching,Good value for money. The style is trendy and comfortable to wear.,2024-02-10,False,30,5,L,,runs_large,2,3,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008343,PROD_000111,CUST_FR_0000895,BE,4,Not as expected,Good value for money. The style is trendy and comfortable to wear.,2024-02-04,True,15,36,S,Pink,,2,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008344,PROD_000262,CUST_NL_0001371,BE,4,Beautiful design,Beautiful design but arrived with some loose threads. Still keeping it.,2024-03-26,True,25,38,S,Red,runs_small,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008345,PROD_000051,CUST_FR_0001096,DE,3,Highly recommended,Runs larger than expected but overall satisfied with the purchase.,2024-01-19,True,10,20,32,Pink,,1,3,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008346,PROD_000264,CUST_FR_0000977,NL,4,Runs small,The material feels cheap and the sizing is off. Disappointed.,2024-03-27,True,29,5,32,Blue,true_to_size,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008347,PROD_000195,CUST_NL_0001523,DE,5,Good for the price,Runs larger than expected but overall satisfied with the purchase.,2024-08-27,True,22,22,M,White,true_to_size,1,,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008348,PROD_000229,CUST_FR_0000789,DE,4,Disappointed with quality,Good value for money. The style is trendy and comfortable to wear.,2024-01-08,True,14,6,,Navy,runs_small,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008349,PROD_000209,CUST_FR_0001032,BE,4,Good for the price,Runs larger than expected but overall satisfied with the purchase.,2024-04-06,True,46,51,L,Green,runs_large,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008350,PROD_000215,CUST_FR_0001024,DE,1,Amazing material,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-28,True,15,3,L,,true_to_size,1,3,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008351,PROD_000177,CUST_DE_0000490,DE,3,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-05-28,True,35,50,38,White,runs_small,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008352,PROD_000207,CUST_NL_0001268,BE,4,Disappointed with quality,Excellent quality and exactly as described. Will definitely order again.,2024-09-18,True,36,18,32,,,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008353,PROD_000081,CUST_FR_0000873,BE,4,Beautiful design,The material feels cheap and the sizing is off. Disappointed.,2024-10-07,True,39,22,42,Pink,,3,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008354,PROD_000019,CUST_BE_0001856,DE,3,Runs small,Excellent quality and exactly as described. Will definitely order again.,2024-09-10,True,5,53,M,Blue,,1,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008355,PROD_000248,CUST_BE_0001885,DE,2,Excellent value,The material feels cheap and the sizing is off. Disappointed.,2024-01-27,True,9,33,XL,,true_to_size,3,1,approved,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008356,PROD_000119,CUST_NL_0001383,NL,4,Great quality,Good value for money. The style is trendy and comfortable to wear.,2024-07-01,True,41,4,S,,runs_small,5,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008357,PROD_000179,CUST_FR_0000810,NL,4,Love this product!,Beautiful design but arrived with some loose threads. Still keeping it.,2024-07-08,True,33,41,42,Black,true_to_size,5,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008358,PROD_000196,CUST_DE_0000227,FR,4,Great quality,Runs larger than expected but overall satisfied with the purchase.,2024-06-29,True,45,23,,White,runs_small,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008359,PROD_000159,CUST_BE_0001779,LU,5,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-04-03,True,46,44,42,Blue,runs_large,1,4,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008360,PROD_000116,CUST_NL_0001566,NL,4,Comfortable wear,Runs larger than expected but overall satisfied with the purchase.,2024-04-29,True,1,54,38,Green,true_to_size,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008361,PROD_000093,CUST_DE_0000567,LU,2,Amazing material,Perfect fit and beautiful color. Highly recommend this product.,2024-05-26,True,26,38,,Grey,true_to_size,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008362,PROD_000147,CUST_FR_0000861,DE,5,Runs small,Good value for money. The style is trendy and comfortable to wear.,2024-06-13,False,21,16,36,,,3,2,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008363,PROD_000050,CUST_NL_0001484,BE,4,Will buy again,Perfect fit and beautiful color. Highly recommend this product.,2024-01-01,True,2,41,,Red,runs_small,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008364,PROD_000161,CUST_BE_0001779,DE,4,Disappointed with quality,Perfect fit and beautiful color. Highly recommend this product.,2024-04-06,True,37,37,M,,runs_large,4,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008365,PROD_000186,CUST_FR_0000880,DE,3,Poor stitching,Runs larger than expected but overall satisfied with the purchase.,2024-10-17,True,19,32,,Blue,true_to_size,4,5,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008366,PROD_000134,CUST_FR_0001001,FR,4,Excellent value,Runs larger than expected but overall satisfied with the purchase.,2024-03-21,True,42,27,XL,Grey,runs_large,5,1,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008367,PROD_000172,CUST_FR_0000702,FR,4,Runs small,This item exceeded my expectations. Great quality and fast shipping!,2024-10-20,True,26,46,,,runs_small,3,3,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008368,PROD_000236,CUST_BE_0001791,FR,4,Disappointed with quality,The material feels cheap and the sizing is off. Disappointed.,2024-01-15,False,42,6,,Green,,1,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008369,PROD_000179,CUST_FR_0000988,LU,5,Will buy again,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-03-13,True,1,23,32,Brown,runs_small,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008370,PROD_000162,CUST_BE_0001814,BE,4,Runs small,The material feels cheap and the sizing is off. Disappointed.,2024-05-10,True,26,6,36,Brown,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008371,PROD_000195,CUST_DE_0000536,NL,3,Great quality,This item exceeded my expectations. Great quality and fast shipping!,2024-05-31,False,35,49,,Red,true_to_size,2,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008372,PROD_000100,CUST_NL_0001438,LU,5,Runs small,This item exceeded my expectations. Great quality and fast shipping!,2024-01-07,True,17,15,XS,Navy,,5,,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008373,PROD_000139,CUST_NL_0001245,FR,5,Great quality,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-02-24,True,33,16,L,,,5,1,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008374,PROD_000044,CUST_DE_0000300,NL,3,Perfect fit,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-01-22,True,24,29,M,Black,true_to_size,1,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008375,PROD_000067,CUST_DE_0000577,FR,4,Not as expected,Perfect fit and beautiful color. Highly recommend this product.,2024-04-26,True,47,7,34,Blue,,2,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008376,PROD_000260,CUST_LU_0001913,LU,2,Love this product!,The material feels cheap and the sizing is off. Disappointed.,2024-09-03,True,50,52,,Green,runs_large,1,,pending,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008377,PROD_000047,CUST_DE_0000420,LU,2,Good for the price,Excellent quality and exactly as described. Will definitely order again.,2024-04-23,True,23,48,L,,runs_large,,5,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008378,PROD_000035,CUST_BE_0001845,BE,4,Not as expected,Excellent quality and exactly as described. Will definitely order again.,2024-04-02,True,16,31,L,Red,runs_small,3,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008379,PROD_000223,CUST_NL_0001293,BE,5,Love this product!,Good value for money. The style is trendy and comfortable to wear.,2024-02-02,True,36,28,M,Green,runs_large,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008380,PROD_000044,CUST_DE_0000104,FR,3,Stylish and practical,Runs larger than expected but overall satisfied with the purchase.,2024-02-23,True,10,54,XS,,,5,1,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008381,PROD_000165,CUST_BE_0001873,LU,1,Excellent value,Excellent quality and exactly as described. Will definitely order again.,2024-01-14,False,8,15,L,White,,,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008382,PROD_000154,CUST_DE_0000195,DE,2,Poor stitching,Perfect fit and beautiful color. Highly recommend this product.,2024-08-26,True,30,19,36,Pink,,4,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_008383,PROD_000076,CUST_FR_0000768,BE,4,Highly recommended,Good value for money. The style is trendy and comfortable to wear.,2024-10-01,True,22,31,38,,runs_small,2,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
